e,b,pAB,pAB_err,pBB,pBB_err
10.0,12.0,0.0058005800580058,0.0007594412472340745,0.0006000600060006001,0.00024489996120473286
10.0,12.5,0.0033006601320264054,0.000573622163056062,0.0008001600320064013,0.00028278608732962014
10.0,13.0,0.004300860172034407,0.0006544630942764117,0.0003000600120024005,0.000173213735595072
10.0,13.5,0.0047014104231269385,0.000684157246294536,0.00030009002700810244,0.00017323105956605698
10.0,14.0,0.0033003300330033004,0.0005735648900830396,0.00030003000300030005,0.00017319641508870765
10.0,14.5,0.0030006001200240046,0.0005470095938770456,0.00020004000800160032,0.00014143549766476536
10.0,15.0,0.0028005601120224045,0.0005285144870490681,0.00020004000800160032,0.00014143549766476536
10.0,15.5,0.0018005401620486145,0.00042400914712350217,0.0005001500450135041,0.0002236179576686436
10.0,16.0,0.0015003000600120023,0.0003870851107324889,0.0005001000200040008,0.00022359559699510723
10.0,16.5,0.0018001800180018,0.0004239244132876483,0.00020002000200020003,0.00014142135411542337
10.0,17.0,0.0007000700070007,0.00026450895523089487,0.00030003000300030005,0.00017319641508870765
10.0,17.5,0.0015003000600120023,0.0003870851107324889,0.0,0.0
10.0,18.0,0.000600120024004801,0.0002449244487454807,0.0003000600120024005,0.000173213735595072
10.0,18.5,0.0006000600060006001,0.00024489996120473286,0.00030003000300030005,0.00017319641508870765
10.0,19.0,0.0009001800360072014,0.0002999249275792765,0.0007001400280056011,0.00026453540214964923
10.0,19.5,0.0005001500450135041,0.0002236179576686436,0.00010003000900270081,0.00010002500587623143
10.0,20.0,0.0006000600060006001,0.00024489996120473286,0.00020002000200020003,0.00014142135411542337
10.0,20.5,0.0005000500050005,0.0002235732407930336,0.0005000500050005,0.0002235732407930336
10.0,21.0,0.0001,9.999499987499376e-05,0.0,0.0
10.0,21.5,0.0001,9.999499987499376e-05,0.0001,9.999499987499376e-05
10.0,22.0,0.0002,0.00014140721339450828,0.0002,0.00014140721339450828
10.0,22.5,0.00010002000400080016,0.00010001500187511871,0.00020004000800160032,0.00014143549766476536
10.0,23.0,0.0,0.0,0.00010001000100010001,0.00010000499987490623
10.0,23.5,0.00010001000100010001,0.00010000499987490623,0.0,0.0
10.0,24.0,0.0001,9.999499987499376e-05,0.0001,9.999499987499376e-05
10.0,24.5,0.00010001000100010001,0.00010000499987490623,0.00030003000300030005,0.00017319641508870765
10.0,25.0,0.0,0.0,0.00030003000300030005,0.00017319641508870765
10.0,25.5,0.0,0.0,0.0,0.0
10.0,26.0,0.00010002000400080016,0.00010001500187511871,0.00010002000400080016,0.00010001500187511871
10.0,26.5,0.00010001000100010001,0.00010000499987490623,0.00020002000200020003,0.00014142135411542337
10.0,27.0,0.0001,9.999499987499376e-05,0.0001,9.999499987499376e-05
10.0,27.5,0.0,0.0,0.0,0.0
10.0,28.0,0.0,0.0,0.0001,9.999499987499376e-05
10.0,28.5,0.0,0.0,0.00030003000300030005,0.00017319641508870765
10.0,29.0,0.0,0.0,0.0,0.0
10.0,29.5,0.0,0.0,0.00010002000400080016,0.00010001500187511871
10.0,30.0,0.0,0.0,0.00010003000900270081,0.00010002500587623143
10.0,30.5,0.0,0.0,0.0,0.0
10.0,31.0,0.0,0.0,0.0,0.0
10.0,31.5,0.0,0.0,0.0,0.0
10.0,32.0,0.0,0.0,0.0,0.0
10.0,32.5,0.0,0.0,0.0,0.0
10.0,33.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0136,0.0016379890109521492,0.0046,0.0009569576793150258
15.0,0.5,0.016606642657062826,0.0018076170521179346,0.003601440576230492,0.0008473377324859506
15.0,1.0,0.014402880576115223,0.0016851277258818048,0.004200840168033607,0.000914771000403863
15.0,1.5,0.0156,0.0017525204706365061,0.003,0.0007734339015067804
15.0,2.0,0.0114,0.0015013354055639933,0.0024,0.0006919884392097891
15.0,2.5,0.0098,0.0013931231101377939,0.0028,0.0007472830788931328
15.0,3.0,0.0068,0.0011622185680843344,0.0028,0.0007472830788931328
15.0,3.5,0.0094,0.001364671389016418,0.001,0.0004469899327725402
15.0,4.0,0.0074,0.001212042903531059,0.0028,0.0007472830788931328
15.0,4.5,0.0064,0.0011277446519491901,0.0018,0.0005994597567810536
15.0,5.0,0.0074,0.001212042903531059,0.0018,0.0005994597567810536
15.0,5.5,0.009,0.001335589757373124,0.0016,0.0005652326954449822
15.0,6.0,0.0058,0.001073905023733477,0.0012,0.0004896039215529222
15.0,6.5,0.0072,0.0011956721958797903,0.0016,0.0005652326954449822
15.0,7.0,0.00640128025605121,0.0011279695193019334,0.0022004400880176033,0.0006627272982016706
15.0,7.5,0.005201040208041608,0.0010173518952333728,0.002400480096019204,0.0006921266980393052
15.0,8.0,0.0058,0.001073905023733477,0.001,0.0004469899327725402
15.0,8.5,0.005601120224044809,0.001055543637056312,0.001200240048009602,0.0004897018030787092
15.0,9.0,0.0046,0.0009569576793150258,0.0008,0.00039983996798719363
15.0,9.5,0.0058,0.001073905023733477,0.0008,0.00039983996798719363
15.0,10.0,0.0034,0.0008232180756032997,0.0008,0.00039983996798719363
15.0,10.5,0.0034027221777421937,0.0008238760521486849,0.0010008006405124099,0.0004473476317596694
15.0,11.0,0.004200840168033607,0.000914771000403863,0.00040008001600320064,0.00028284269549500143
15.0,11.5,0.0028,0.0007472830788931328,0.0002,0.0001999799989999
15.0,12.0,0.0012,0.0004896039215529222,0.0008,0.00039983996798719363
15.0,12.5,0.002,0.0006318227599572526,0.0006,0.00034630622287218577
15.0,13.0,0.0034006801360272052,0.0008233824711922768,0.00020004000800160032,0.00020001999899849936
15.0,13.5,0.0024009603841536613,0.0006922650121277859,0.0,0.0
15.0,14.0,0.0022,0.0006625948988635515,0.0002,0.0001999799989999
15.0,14.5,0.0022,0.0006625948988635515,0.0004,0.0002827861382741382
15.0,15.0,0.0006,0.00034630622287218577,0.0012,0.0004896039215529222
15.0,15.5,0.0006,0.00034630622287218577,0.0002,0.0001999799989999
15.0,16.0,0.0016,0.0005652326954449822,0.0,0.0
15.0,16.5,0.00020004000800160032,0.00020001999899849936,0.00020004000800160032,0.00020001999899849936
15.0,17.0,0.0010002000400080016,0.0004470793038806265,0.0,0.0
15.0,17.5,0.001,0.0004469899327725402,0.0004,0.0002827861382741382
15.0,18.0,0.00040008001600320064,0.00028284269549500143,0.001200240048009602,0.0004897018030787092
15.0,18.5,0.0008001600320064013,0.00039991991995197115,0.0,0.0
15.0,19.0,0.0006,0.00034630622287218577,0.0006,0.00034630622287218577
15.0,19.5,0.0,0.0,0.00020008003201280514,0.0002000600150018989
15.0,20.0,0.0,0.0,0.0,0.0
15.0,20.5,0.00020008003201280514,0.0002000600150018989,0.0,0.0
15.0,21.0,0.0002,0.0001999799989999,0.0002,0.0001999799989999
15.0,21.5,0.0002,0.0001999799989999,0.0,0.0
15.0,22.0,0.0,0.0,0.0002,0.0001999799989999
15.0,22.5,0.0,0.0,0.0,0.0
15.0,23.0,0.00020008003201280514,0.0002000600150018989,0.00020008003201280514,0.0002000600150018989
15.0,23.5,0.0,0.0,0.0,0.0
15.0,24.0,0.0,0.0,0.0,0.0
15.0,24.5,0.00040008001600320064,0.00028284269549500143,0.0,0.0
15.0,25.0,0.0,0.0,0.0,0.0
20.0,0.0,0.012,0.0015398701243936126,0.0056,0.001055333122762666
20.0,0.5,0.0094,0.001364671389016418,0.004,0.000892636544176856
20.0,1.0,0.0104,0.0014347013626535663,0.0036,0.0008469994096810222
20.0,1.5,0.009001800360072015,0.0013358557153256927,0.002600520104020804,0.0007203160770745409
20.0,2.0,0.0066,0.001145114841402381,0.0026,0.0007201722016295824
20.0,2.5,0.006,0.0010921538353180836,0.0032,0.0007987189743583158
20.0,3.0,0.0066,0.001145114841402381,0.0022,0.0006625948988635515
20.0,3.5,0.0054,0.0010364207639757127,0.0016,0.0005652326954449822
20.0,4.0,0.0044,0.0009360170938610044,0.0018,0.0005994597567810536
20.0,4.5,0.0042,0.0009145884320283086,0.0012,0.0004896039215529222
20.0,5.0,0.004000800160032006,0.0008928147485662132,0.0016003200640128026,0.0005653456739794881
20.0,5.5,0.007001400280056011,0.0011793024572568428,0.0016003200640128026,0.0005653456739794881
20.0,6.0,0.0054,0.0010364207639757127,0.0008,0.00039983996798719363
20.0,6.5,0.0038,0.0008701218305501822,0.0014,0.0005287797272967262
20.0,7.0,0.004401760704281713,0.0009363908225232631,0.0010004001600640256,0.0004471687107335413
20.0,7.5,0.004,0.000892636544176856,0.0012,0.0004896039215529222
20.0,8.0,0.005001000200040008,0.0009976959049888938,0.000600120024004801,0.00034637547717261273
20.0,8.5,0.0042,0.0009145884320283086,0.0008,0.00039983996798719363
20.0,9.0,0.0026010404161664665,0.0007204600100174892,0.0008003201280512205,0.00039999990389751164
20.0,9.5,0.003,0.0007734339015067804,0.0004,0.0002827861382741382
20.0,10.0,0.0028,0.0007472830788931328,0.0004,0.0002827861382741382
20.0,10.5,0.0026,0.0007201722016295824,0.001,0.0004469899327725402
20.0,11.0,0.0022004400880176033,0.0006627272982016706,0.0010002000400080016,0.0004470793038806265
20.0,11.5,0.0022,0.0006625948988635515,0.0,0.0
20.0,12.0,0.0024,0.0006919884392097891,0.0,0.0
20.0,12.5,0.0016,0.0005652326954449822,0.0002,0.0001999799989999
20.0,13.0,0.0004,0.0002827861382741382,0.0002,0.0001999799989999
20.0,13.5,0.0012,0.0004896039215529222,0.0008,0.00039983996798719363
20.0,14.0,0.00040008001600320064,0.00028284269549500143,0.00040008001600320064,0.00028284269549500143
20.0,14.5,0.0006,0.00034630622287218577,0.0004,0.0002827861382741382
20.0,15.0,0.0008,0.00039983996798719363,0.0,0.0
20.0,15.5,0.001,0.0004469899327725402,0.0,0.0
20.0,16.0,0.0,0.0,0.0,0.0
20.0,16.5,0.0,0.0,0.0002,0.0001999799989999
20.0,17.0,0.00040008001600320064,0.00028284269549500143,0.00040008001600320064,0.00028284269549500143
20.0,17.5,0.0008001600320064013,0.00039991991995197115,0.000600120024004801,0.00034637547717261273
20.0,18.0,0.0002,0.0001999799989999,0.0,0.0
20.0,18.5,0.0,0.0,0.0004,0.0002827861382741382
20.0,19.0,0.0,0.0,0.0,0.0
20.0,19.5,0.0,0.0,0.0002,0.0001999799989999
20.0,20.0,0.0,0.0,0.0,0.0
20.0,20.5,0.0,0.0,0.0002,0.0001999799989999
20.0,21.0,0.0,0.0,0.0,0.0
20.0,21.5,0.0,0.0,0.0,0.0
20.0,22.0,0.0002,0.0001999799989999,0.0,0.0
20.0,22.5,0.0002,0.0001999799989999,0.0,0.0
20.0,23.0,0.0002,0.0001999799989999,0.0,0.0
20.0,23.5,0.0,0.0,0.0,0.0
20.0,24.0,0.0,0.0,0.0,0.0
20.0,24.5,0.0,0.0,0.0,0.0
20.0,25.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0082,0.0012753634776015816,0.007,0.0011790674280973078
25.0,0.5,0.0068,0.0011622185680843344,0.0048,0.0009774415583552807
25.0,1.0,0.005,0.000997496867163,0.0034,0.0008232180756032997
25.0,1.5,0.0054,0.0010364207639757127,0.0034,0.0008232180756032997
25.0,2.0,0.004000800160032006,0.0008928147485662132,0.0022004400880176033,0.0006627272982016706
25.0,2.5,0.004001600640256103,0.0008929930241221671,0.0012004801920768306,0.000489799723749214
25.0,3.0,0.0042,0.0009145884320283086,0.0018,0.0005994597567810536
25.0,3.5,0.003800760152030406,0.0008702955576877174,0.002000400080016003,0.0006319490231187474
25.0,4.0,0.0036,0.0008469994096810222,0.0024,0.0006919884392097891
25.0,4.5,0.005,0.000997496867163,0.0012,0.0004896039215529222
25.0,5.0,0.0034,0.0008232180756032997,0.002,0.0006318227599572526
25.0,5.5,0.0048,0.0009774415583552807,0.001,0.0004469899327725402
25.0,6.0,0.0032,0.0007987189743583158,0.0018,0.0005994597567810536
25.0,6.5,0.0036,0.0008469994096810222,0.0004,0.0002827861382741382
25.0,7.0,0.0036,0.0008469994096810222,0.0006,0.00034630622287218577
25.0,7.5,0.003,0.0007734339015067804,0.001,0.0004469899327725402
25.0,8.0,0.0026,0.0007201722016295824,0.0012,0.0004896039215529222
25.0,8.5,0.0030006001200240046,0.0007735883864091166,0.0008001600320064013,0.00039991991995197115
25.0,9.0,0.0024,0.0006919884392097891,0.0002,0.0001999799989999
25.0,9.5,0.001800720288115246,0.0005996994202679465,0.0,0.0
25.0,10.0,0.0018,0.0005994597567810536,0.0004,0.0002827861382741382
25.0,10.5,0.0022,0.0006625948988635515,0.0006,0.00034630622287218577
25.0,11.0,0.0022,0.0006625948988635515,0.0002,0.0001999799989999
25.0,11.5,0.0016003200640128026,0.0005653456739794881,0.00040008001600320064,0.00028284269549500143
25.0,12.0,0.002,0.0006318227599572526,0.0002,0.0001999799989999
25.0,12.5,0.001,0.0004469899327725402,0.0002,0.0001999799989999
25.0,13.0,0.0008,0.00039983996798719363,0.0,0.0
25.0,13.5,0.001,0.0004469899327725402,0.0002,0.0001999799989999
25.0,14.0,0.0008001600320064013,0.00039991991995197115,0.00020004000800160032,0.00020001999899849936
25.0,14.5,0.0008,0.00039983996798719363,0.0,0.0
25.0,15.0,0.0004,0.0002827861382741382,0.0,0.0
25.0,15.5,0.00040008001600320064,0.00028284269549500143,0.00020004000800160032,0.00020001999899849936
25.0,16.0,0.0006,0.00034630622287218577,0.0,0.0
25.0,16.5,0.0002,0.0001999799989999,0.0004,0.0002827861382741382
25.0,17.0,0.0,0.0,0.0,0.0
25.0,17.5,0.0,0.0,0.0,0.0
25.0,18.0,0.0004,0.0002827861382741382,0.0002,0.0001999799989999
25.0,18.5,0.0,0.0,0.0,0.0
25.0,19.0,0.0002,0.0001999799989999,0.0004,0.0002827861382741382
25.0,19.5,0.0002,0.0001999799989999,0.0002,0.0001999799989999
25.0,20.0,0.0,0.0,0.00020004000800160032,0.00020001999899849936
25.0,20.5,0.0002,0.0001999799989999,0.0,0.0
25.0,21.0,0.00020004000800160032,0.00020001999899849936,0.00020004000800160032,0.00020001999899849936
25.0,21.5,0.0002,0.0001999799989999,0.0,0.0
25.0,22.0,0.0,0.0,0.0,0.0
25.0,22.5,0.0,0.0,0.00040008001600320064,0.00028284269549500143
25.0,23.0,0.0,0.0,0.0,0.0
25.0,23.5,0.0,0.0,0.0,0.0
25.0,24.0,0.0,0.0,0.00020004000800160032,0.00020001999899849936
25.0,24.5,0.0,0.0,0.00020004000800160032,0.00020001999899849936
25.0,25.0,0.0,0.0,0.0,0.0
30.0,0.0,0.004600736117778844,0.0004280328115135258,0.0034405504880780924,0.0003703653213950921
30.0,0.5,0.005880705684682162,0.0004836041606225001,0.0033604032483898066,0.00036603348917516336
30.0,1.0,0.004840387230978478,0.0004389689405820986,0.003720297623809905,0.0003850586214946578
30.0,1.5,0.0036801472058882356,0.0003829752155138463,0.002360094403776151,0.0003068953269714697
30.0,2.0,0.003080123204928197,0.00035047161804207275,0.0019600784031361253,0.0002797366438906151
30.0,2.5,0.0036,0.0003787896513897918,0.00176,0.00026509639001691436
30.0,3.0,0.003240518482957273,0.0003594737491625353,0.002360377660425668,0.000306932116730912
30.0,3.5,0.003240259220737659,0.00035944503570851965,0.001400112008960717,0.00023649638952065154
30.0,4.0,0.00284,0.0003365670453267818,0.00136,0.00023307941994092917
30.0,4.5,0.003240259220737659,0.00035944503570851965,0.0012000960076806145,0.00021897503760813966
30.0,5.0,0.002640422467594815,0.00032458416821012367,0.001200192030724916,0.00021899254788767785
30.0,5.5,0.0023200928037121486,0.0003042895045969821,0.0010400416016640667,0.0002038628436169654
30.0,6.0,0.002760110404416177,0.0003318193664669724,0.0008000320012800512,0.0001788210196855012
30.0,6.5,0.0031201248049922,0.00035273298948384986,0.0006000240009600384,0.00015487904437679067
30.0,7.0,0.0030003600432051847,0.00034593160531197405,0.0007200864103692443,0.00016966487490817638
30.0,7.5,0.0032401296051842074,0.000359430680701581,0.0008800352014080563,0.00018754155926501096
30.0,8.0,0.002800224017921434,0.0003342218527783388,0.0007600608048643891,0.0001743036288718481
30.0,8.5,0.0030401216048641946,0.00034819537650646965,0.0006800272010880435,0.00016487473399787303
30.0,9.0,0.0019600784031361253,0.0002797366438906151,0.0005600224008960358,0.00014963036657752765
30.0,9.5,0.00176,0.00026509639001691436,0.0008,0.00017881386970814095
30.0,10.0,0.0015200608024320973,0.00024639893912322005,0.0006000240009600384,0.00015487904437679067
30.0,10.5,0.0013202112337974076,0.00022966752184650987,0.0005600896143382942,0.0001496483200628721
30.0,11.0,0.001480236837894063,0.0002431692630214368,0.000600096015362458,0.00015489762725549047
30.0,11.5,0.0010400416016640667,0.0002038628436169654,0.00036001440057602306,0.00011998319651932064
30.0,12.0,0.0011201344161299357,0.00021156691581618718,0.000320038404608553,0.00011313255534166336
30.0,12.5,0.0008800352014080563,0.00018754155926501096,0.00012000480019200768,6.92806463156609e-05
30.0,13.0,0.0007200864103692443,0.00016966487490817638,0.0001600192023042765,8.000319935974906e-05
30.0,13.5,0.0005600672080649678,0.00014964233508907442,0.00020002400288034563,8.944450664807223e-05
30.0,14.0,0.00036001440057602306,0.00011998319651932064,0.00016000640025601025,7.99967993599232e-05
30.0,14.5,0.0002800448071691471,0.00010583216597321308,0.00012001920307249159,6.928896082457984e-05
30.0,15.0,0.00036002880230418433,0.00011998799536682994,0.00016001280102408193,7.999999923183614e-05
30.0,15.5,0.00024002880345641478,9.797958759429057e-05,0.00012001440172820739,6.928618909987332e-05
30.0,16.0,0.0001600192023042765,8.000319935974906e-05,0.00012001440172820739,6.928618909987332e-05
30.0,16.5,0.0001200240048009602,6.929173277105539e-05,0.0001200240048009602,6.929173277105539e-05
30.0,17.0,0.00016002560409665546,8.000639974369269e-05,0.00020003200512081932,8.944808464291047e-05
30.0,17.5,0.00016000640025601025,7.99967993599232e-05,0.0002000080003200128,8.943735151706298e-05
30.0,18.0,4.0006401024163864e-05,4.0005600760098414e-05,0.00012001920307249159,6.928896082457984e-05
30.0,18.5,4.000160006400256e-05,4.00007999919976e-05,0.0002000080003200128,8.943735151706298e-05
30.0,19.0,8.000320012800512e-05,5.6568542359144816e-05,8.000320012800512e-05,5.6568542359144816e-05
30.0,19.5,8.000640051204096e-05,5.6570805191341616e-05,0.00012000960076806145,6.928341759690921e-05
30.0,20.0,4.000320025602048e-05,4.000240012000304e-05,4.000320025602048e-05,4.000240012000304e-05
30.0,20.5,0.0,0.0,4.000160006400256e-05,4.00007999919976e-05
30.0,21.0,4.000320025602048e-05,4.000240012000304e-05,8.000640051204096e-05,5.6570805191341616e-05
30.0,21.5,4e-05,3.999919999199984e-05,0.00012,6.927787525610179e-05
30.0,22.0,4.000320025602048e-05,4.000240012000304e-05,8.000640051204096e-05,5.6570805191341616e-05
30.0,22.5,0.0,0.0,4.000160006400256e-05,4.00007999919976e-05
30.0,23.0,4.000960230455309e-05,4.0008801912408886e-05,8.001920460910618e-05,5.6579858330756644e-05
30.0,23.5,0.0,0.0,0.0,0.0
30.0,24.0,0.0,0.0,0.0,0.0
30.0,24.5,0.0,0.0,8e-05,5.6566279707967366e-05
30.0,25.0,0.0,0.0,8e-05,5.6566279707967366e-05
30.0,25.5,0.0,0.0,0.0,0.0
30.0,26.0,0.0,0.0,4.000160006400256e-05,4.00007999919976e-05
30.0,26.5,0.0,0.0,4.000480057606913e-05,4.000400037603152e-05
30.0,27.0,0.0,0.0,4.000320025602048e-05,4.000240012000304e-05
30.0,27.5,0.0,0.0,0.0,0.0
30.0,28.0,0.0,0.0,0.0,0.0
30.0,28.5,0.0,0.0,0.0,0.0
30.0,29.0,0.0,0.0,0.0,0.0
30.0,29.5,0.0,0.0,4.000480057606913e-05,4.000400037603152e-05
30.0,30.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0018001200080005333,0.00017306065294744324,0.003316887792519501,0.00023473767113483426
50.0,0.4,0.0018001800180018,0.0001730664170105786,0.0029336266960029336,0.00022080583709515786
50.0,0.8,0.001900126675111674,0.00017779401173702118,0.0028835255683712247,0.00021891408292488426
50.0,1.2,0.001783600873464353,0.0001722733653431947,0.0018836158757146906,0.00017702871327534043
50.0,1.6,0.0020501366757783852,0.0001846650129313896,0.0015667711180745382,0.00016147345710918503
50.0,2.0,0.0015167425037918563,0.00015887719166362112,0.0011667250029168126,0.00013936893644721796
50.0,2.4,0.00135004500150005,0.0001499037092179537,0.0014167138904630154,0.0001535553087479814
50.0,2.8,0.0014500725036251812,0.0001553513327627191,0.0009833825024584562,0.00012796253257246447
50.0,3.2,0.001300043334777826,0.00014710520622947178,0.000933364445481516,0.00012466784939983358
50.0,3.6,0.0010334194516209683,0.00013117656881210443,0.0007333944495374615,0.00011052282257452517
50.0,4.0,0.0015501291774314527,0.00016061627485529345,0.0006333861155096258,0.00010271625079794621
50.0,4.4,0.0011833333333333333,0.00014035271375808614,0.001,0.00012903487900563942
50.0,4.8,0.0012666877781296354,0.00014520699967489673,0.00088334805580093,0.00012128358378341633
50.0,5.2,0.0013333777792593087,0.00014897674712850638,0.0005833527784259475,9.857585170474298e-05
50.0,5.6,0.0014667155571852395,0.00015623769941433186,0.0005000166672222407,9.126730977358098e-05
50.0,6.0,0.0016000800040002,0.00016317677673627438,0.0003833525009583813,7.991919909649816e-05
50.0,6.4,0.0014166902781713028,0.00015355275126561878,0.0005000083334722246,9.126578900688235e-05
50.0,6.8,0.0012833547225787095,0.0001461579673610125,0.0004666744445740762,8.817259910199712e-05
50.0,7.2,0.001633387779592653,0.00016486227500015312,0.0003500116670555685,7.636543963613767e-05
50.0,7.6,0.0013167763980331693,0.00014805134773441397,0.0004833736144678723,8.973853031964848e-05
50.0,8.0,0.00135004500150005,0.0001499037092179537,0.0003500116670555685,7.636543963613767e-05
50.0,8.4,0.0009500316677222574,0.00012577498070258407,0.00025000833361112036,6.45438044082751e-05
50.0,8.8,0.0007333822254816988,0.00011052098108067404,0.00041669444629641975,8.332152402393875e-05
50.0,9.2,0.0007333944495374615,0.00011052282257452517,0.0004000333361113426,8.164012851066343e-05
50.0,9.6,0.0007000583381948496,0.00010798352951038422,0.0003166930577548129,7.26428647781963e-05
50.0,10.0,0.000550036669111274,9.572275767019835e-05,0.0003333555570371358,7.452814332925077e-05
50.0,10.4,0.0004333550010833875,8.496949099231853e-05,0.0002333450005833625,6.235679805293291e-05
50.0,10.8,0.0005500458371530961,9.572435274340827e-05,0.0002000166680556713,5.7734063818338085e-05
50.0,11.2,0.0003666911127408494,7.81644728662965e-05,0.0001833455563704247,5.5275697249968396e-05
50.0,11.6,0.00030001000033334443,7.070242711527475e-05,0.00018333944464815494,5.527385483424744e-05
50.0,12.0,0.00025001250062503126,6.454488005762443e-05,0.00031668250079170627,7.264044361184556e-05
50.0,12.4,0.00018333944464815494,5.527385483424744e-05,0.00015000500016667222,4.9997916331561955e-05
50.0,12.8,6.667111140742716e-05,3.3334444425916664e-05,0.0001666777785185679,5.270374872455066e-05
50.0,13.2,0.00015000750037501875,4.999874960932148e-05,0.00013334000033335001,4.713966610368636e-05
50.0,13.6,0.00011667444496299753,4.4096222427818717e-05,0.0001833455563704247,5.5275697249968396e-05
50.0,14.0,0.00011667250029168125,4.409548749691018e-05,0.00018334250045835626,5.527477602675509e-05
50.0,14.4,5.000250012500625e-05,2.8868235138293296e-05,0.00015000750037501875,4.999874960932148e-05
50.0,14.8,6.667222268522376e-05,3.3335000027768666e-05,0.00010000833402783565,4.082618976625478e-05
50.0,15.2,5.000166672222407e-05,2.886775399703238e-05,0.0001166705556851895,4.4094752590498725e-05
50.0,15.6,0.00011667444496299753,4.4096222427818717e-05,0.0001833455563704247,5.5275697249968396e-05
50.0,16.0,5.000250012500625e-05,2.8868235138293296e-05,0.00011667250029168125,4.409548749691018e-05
50.0,16.4,0.00010000666711114075,4.082550931842298e-05,6.667111140742716e-05,3.3334444425916664e-05
50.0,16.8,5.000416701391782e-05,2.886919746893205e-05,0.0001166763896991416,4.409695738322556e-05
50.0,17.2,3.3333888898148306e-05,2.357022602973022e-05,1.6666944449074153e-05,1.666680555497678e-05
50.0,17.6,0.0,0.0,1.666833350001667e-05,1.6668194582766953e-05
50.0,18.0,1.666833350001667e-05,1.6668194582766953e-05,1.666833350001667e-05,1.6668194582766953e-05
50.0,18.4,0.0,0.0,0.0,0.0
50.0,18.8,5.000500050005001e-05,2.88696786583115e-05,0.0,0.0
50.0,19.2,6.667111140742716e-05,3.3334444425916664e-05,0.0,0.0
50.0,19.6,0.0,0.0,0.0,0.0
50.0,20.0,1.666805567130594e-05,1.6667916758687157e-05,0.0,0.0
50.0,20.4,1.666722224074136e-05,1.6667083342013983e-05,0.0,0.0
50.0,20.8,0.0,0.0,0.0,0.0
50.0,21.2,0.0,0.0,0.0,0.0
50.0,21.6,0.0,0.0,0.0,0.0
50.0,22.0,1.6667500041668752e-05,1.6667361138311135e-05,0.0,0.0
50.0,22.4,0.0,0.0,0.0,0.0
50.0,22.8,0.0,0.0,1.6668889185224698e-05,1.6668750258712423e-05
50.0,23.2,0.0,0.0,0.0,0.0
50.0,23.6,0.0,0.0,0.0,0.0
50.0,24.0,0.0,0.0,0.0,0.0
50.0,24.4,0.0,0.0,0.0,0.0
50.0,24.8,0.0,0.0,0.0,0.0
60.0,0.0,0.0013833563892731546,0.00015173802746852835,0.003383389723162053,0.0002370653425084834
60.0,0.32,0.0018166666666666667,0.00017384698199321194,0.003033333333333333,0.00022450435119102636
60.0,0.64,0.0014167138904630154,0.0001535553087479814,0.002283409446981566,0.0001948619781050177
60.0,0.96,0.0011333711123704124,0.00013736352741111098,0.0020500683356111872,0.0001846588635485394
60.0,1.28,0.0009667472289357446,0.000126878755762106,0.0015834652887740646,0.00016233143482430077
60.0,1.6,0.0013833563892731546,0.00015173802746852835,0.0012500208336805613,0.00014424973076697882
60.0,1.92,0.0014001400140014,0.00015266081432858386,0.0012167883455012167,0.00014232763344685414
60.0,2.24,0.0010834416775010835,0.00013431158235234597,0.0009834316765009834,0.00012796892818949773
60.0,2.56,0.0011333333333333334,0.00013735895122445236,0.0010333333333333334,0.0001311656430850927
60.0,2.88,0.0013667122237407913,0.00015082494365795555,0.000883362778759292,0.00012128560435023055
60.0,3.2,0.0012501458503492073,0.0001442641483941665,0.0007834247328855033,0.00011422947059735192
60.0,3.52,0.0010334366770010333,0.00013117875417593006,0.0007667433410007668,0.00011300678953472098
60.0,3.84,0.00105,0.0001322180963408565,0.0007666666666666667,0.00011299549319101838
60.0,4.16,0.00088334805580093,0.00012128358378341633,0.0006166769446157436,0.00010134980068586075
60.0,4.48,0.0008333611120370679,0.00011780594055290473,0.0007666922230741025,0.00011299925838797739
60.0,4.8,0.001000100010001,0.00012904777732452368,0.0005333866720005334,9.426518323390371e-05
60.0,5.12,0.001166705556851895,0.00013936661491082967,0.0005166838894629821,9.277518900481431e-05
60.0,5.44,0.0009667633430009668,0.00012688086959624853,0.0003833716705003834,7.992319468974965e-05
60.0,5.76,0.0008000133335555593,0.00011542577956796027,0.000333338888981483,7.452441748127216e-05
60.0,6.08,0.0011500766717781185,0.00013837332258138723,0.0004500300020001333,8.658882390308163e-05
60.0,6.4,0.001166705556851895,0.00013936661491082967,0.0004000133337777926,8.163604718494892e-05
60.0,6.72,0.0011333522225370422,0.00013736123927966776,0.0002333372222870381,6.235471970091791e-05
60.0,7.04,0.0010000333344444814,0.00012903917815877222,0.0002833427780926031,6.871098133493872e-05
60.0,7.36,0.0009666988899629988,0.00012687241468225456,0.0002833427780926031,6.871098133493872e-05
60.0,7.68,0.0008167619555614822,0.00011663261962569726,0.00035004083809777806,7.637180305098982e-05
60.0,8.0,0.0009167430619218269,0.0001235569353012037,0.0003333611134261188,7.452938536136668e-05
60.0,8.32,0.0007833725019584313,0.00011422185790382356,0.00025001250062503126,6.454488005762443e-05
60.0,8.64,0.0003500233348889926,7.636798487482404e-05,0.00013334222281485432,4.714045176477761e-05
