e,b,n12,n23,n31,nd,nc,rej,time
3.0000e+03,4.5000,0,20,0,29980,0,0,54.1661
3.0000e+03,5.0000,0,17,1,29982,0,0,55.2876
3.0000e+03,5.5000,0,12,1,29987,0,0,53.0249
3.0000e+03,6.0000,1,14,3,29982,0,0,62.1958
3.0000e+03,6.5000,1,10,0,29989,0,0,54.9131
3.0000e+03,7.0000,1,4,0,29995,0,0,63.7949
3.0000e+03,7.5000,3,5,0,29992,0,0,64.9041
3.0000e+03,8.0000,0,0,0,30000,0,0,63.0058
3.0000e+03,8.5000,1,5,0,29993,0,1,58.9906
3.0000e+03,9.0000,0,5,0,29995,0,0,61.2784
3.0000e+03,9.5000,1,1,0,29998,0,0,56.6180
3.0000e+03,10.0000,0,2,0,29998,0,0,58.6710
3.0000e+03,10.5000,1,0,0,29999,0,0,55.0043
3.0000e+03,11.0000,0,1,0,29999,0,0,44.0834
3.0000e+03,11.5000,0,0,0,29999,0,1,45.6119
3.0000e+03,12.0000,0,2,0,29998,0,0,45.5991
3.0000e+03,12.5000,0,0,0,30000,0,0,38.5115
3.0000e+03,13.0000,0,1,0,29999,0,0,37.5895
3.0000e+03,13.5000,0,0,0,30000,0,0,39.9801
3.0000e+03,14.0000,0,0,0,30000,0,0,36.0061
3.0000e+03,14.5000,0,0,0,30000,0,0,34.8397
3.0000e+03,15.0000,0,0,0,30000,0,0,31.4007
3.0000e+03,15.5000,0,0,0,30000,0,0,34.4286
3.0000e+03,16.0000,0,0,0,30000,0,0,33.4881
3.0000e+03,16.5000,0,0,0,29999,0,1,30.2796
3.0000e+03,17.0000,0,0,0,30000,0,0,32.0095
3.0000e+03,17.5000,0,0,0,30000,0,0,31.4594
3.0000e+03,18.0000,0,0,0,30000,0,0,28.3467
3.0000e+03,18.5000,0,0,0,30000,0,0,30.5119
3.0000e+03,19.0000,0,0,0,30000,0,0,30.6321
3.0000e+03,19.5000,0,0,0,30000,0,0,29.6201
3.0000e+03,20.0000,0,0,0,30000,0,0,27.3177
3.0000e+03,20.5000,0,0,0,30000,0,0,27.6983
3.0000e+03,21.0000,0,0,0,30000,0,0,29.0711
3.0000e+03,21.5000,0,0,0,29999,0,1,29.3496
3.0000e+03,22.0000,0,0,0,30000,0,0,28.6317
3.0000e+03,22.5000,0,0,0,30000,0,0,27.7448
3.0000e+03,23.0000,0,0,0,30000,0,0,24.7025
3.0000e+03,23.5000,0,0,0,30000,0,0,25.2075
3.0000e+03,24.0000,0,0,0,30000,0,0,25.1314
3.0000e+03,24.5000,0,0,0,30000,0,0,25.6769
3.0000e+03,25.0000,0,0,0,30000,0,0,25.9570
3.0000e+03,25.5000,0,0,0,30000,0,0,26.0681
3.0000e+03,26.0000,0,0,0,30000,0,0,25.8985
3.0000e+03,26.5000,0,0,0,30000,0,0,23.0441
3.0000e+03,27.0000,0,0,0,30000,0,0,25.5065
3.0000e+03,27.5000,0,0,0,30000,0,0,26.1298
3.0000e+03,28.0000,0,0,0,30000,0,0,25.8644
3.0000e+03,28.5000,0,0,0,30000,0,0,22.7937
3.0000e+03,29.0000,0,0,0,30000,0,0,25.0957
3.0000e+03,29.5000,0,0,0,30000,0,0,25.1274
5.0000e+02,0.0000,70,108,13,29809,0,0,67.8715
5.0000e+02,1.0000,51,88,17,29844,0,0,64.7228
5.0000e+02,2.0000,50,84,12,29854,0,0,70.4534
5.0000e+02,3.0000,38,79,9,29874,0,0,68.2680
5.0000e+02,4.0000,14,82,5,29899,0,0,70.1804
5.0000e+02,5.0000,11,63,5,29920,0,1,69.1640
5.0000e+02,6.0000,8,58,3,29931,0,0,66.1398
5.0000e+02,7.0000,11,77,1,29911,0,0,74.7871
5.0000e+02,8.0000,11,53,2,29934,0,0,73.0925
5.0000e+02,9.0000,14,50,0,29935,0,1,83.2520
5.0000e+02,10.0000,17,41,5,29937,0,0,85.2226
5.0000e+02,11.0000,24,29,1,29945,0,1,86.7291
5.0000e+02,12.0000,17,35,9,29938,0,1,81.0727
5.0000e+02,13.0000,17,24,1,29958,0,0,75.5904
5.0000e+02,14.0000,15,29,2,29954,0,0,90.8427
5.0000e+02,15.0000,16,23,3,29958,0,0,72.3239
5.0000e+02,16.0000,12,17,3,29968,0,0,75.0713
5.0000e+02,17.0000,6,7,2,29985,0,0,53.6374
5.0000e+02,18.0000,2,4,0,29994,0,0,58.4347
5.0000e+02,19.0000,1,4,0,29995,0,0,49.3627
5.0000e+02,20.0000,1,2,0,29997,0,0,49.0060
5.0000e+02,21.0000,0,0,0,30000,0,0,42.2353
5.0000e+02,22.0000,1,2,0,29997,0,0,42.9850
5.0000e+02,23.0000,0,1,0,29998,0,1,35.7229
5.0000e+02,24.0000,0,1,0,29999,0,0,37.8884
5.0000e+02,25.0000,0,0,0,30000,0,0,37.1097
5.0000e+02,26.0000,0,1,0,29998,0,1,33.5652
5.0000e+02,27.0000,0,0,0,29999,0,1,35.2972
5.0000e+02,28.0000,0,0,0,30000,0,0,34.5737
5.0000e+02,29.0000,0,1,0,29999,0,0,37.9785
5.0000e+02,30.0000,0,0,0,30000,0,0,30.5156
5.0000e+02,31.0000,0,0,0,29999,0,1,31.7598
5.0000e+02,32.0000,0,0,0,29999,0,1,31.6142
5.0000e+02,33.0000,0,0,0,30000,0,0,30.9767
5.0000e+02,34.0000,0,0,0,30000,0,0,31.4911
5.0000e+02,35.0000,0,0,0,29999,0,1,30.3422
5.0000e+02,36.0000,0,0,0,30000,0,0,29.5586
5.0000e+02,37.0000,0,0,0,30000,0,0,30.1256
5.0000e+02,38.0000,0,0,0,30000,0,0,29.5082
5.0000e+02,39.0000,0,0,0,30000,0,0,29.0528
5.0000e+02,40.0000,0,0,0,30000,0,0,28.4493
5.0000e+02,41.0000,0,0,0,30000,0,0,28.6322
5.0000e+02,42.0000,0,0,0,30000,0,0,28.3733
5.0000e+02,43.0000,0,0,0,29999,0,1,27.9463
5.0000e+02,44.0000,0,0,0,30000,0,0,27.3397
5.0000e+02,45.0000,0,0,0,29999,0,1,26.8281
5.0000e+02,46.0000,0,0,0,30000,0,0,26.3331
5.0000e+02,47.0000,0,0,0,29999,0,1,26.7668
5.0000e+02,48.0000,0,0,0,30000,0,0,26.3404
5.0000e+02,49.0000,0,0,0,30000,0,0,26.1623
5.0000e+01,0.0000,144,184,25,29646,0,1,102.8954
5.0000e+01,2.0000,94,167,31,29707,0,1,95.8102
5.0000e+01,4.0000,66,159,34,29739,0,2,102.8646
5.0000e+01,6.0000,77,157,32,29734,0,0,104.0103
5.0000e+01,8.0000,60,141,18,29780,0,1,108.3781
5.0000e+01,10.0000,55,166,20,29759,0,0,120.7294
5.0000e+01,12.0000,63,145,18,29774,0,0,106.2986
5.0000e+01,14.0000,56,136,11,29796,0,1,118.4578
5.0000e+01,16.0000,55,119,15,29811,0,0,105.9517
5.0000e+01,18.0000,48,94,10,29847,0,1,109.2701
5.0000e+01,20.0000,53,104,13,29829,0,1,112.8372
5.0000e+01,22.0000,54,64,9,29873,0,0,112.8671
5.0000e+01,24.0000,38,48,5,29909,0,0,94.9637
5.0000e+01,26.0000,28,37,5,29929,0,1,82.7890
5.0000e+01,28.0000,23,25,3,29949,0,0,75.8329
5.0000e+01,30.0000,12,22,1,29965,0,0,70.3108
5.0000e+01,32.0000,3,23,2,29972,0,0,58.6212
5.0000e+01,34.0000,1,8,0,29990,0,1,61.9953
5.0000e+01,36.0000,1,8,0,29989,0,2,56.2401
5.0000e+01,38.0000,0,2,0,29996,0,2,47.6940
5.0000e+01,40.0000,2,1,0,29994,0,3,58.4957
5.0000e+01,42.0000,0,3,0,29996,0,1,47.1149
5.0000e+01,44.0000,1,0,0,29998,0,1,44.7559
5.0000e+01,46.0000,0,0,0,30000,0,0,40.0825
5.0000e+01,48.0000,0,1,0,29998,0,1,44.2221
5.0000e+01,50.0000,0,0,0,29999,0,1,40.9344
5.0000e+01,52.0000,0,0,0,29998,0,2,37.9397
5.0000e+01,54.0000,0,0,0,30000,0,0,40.6177
5.0000e+01,56.0000,0,0,0,29999,0,1,40.6751
5.0000e+01,58.0000,0,0,0,29998,0,2,38.6813
5.0000e+01,60.0000,0,0,1,29998,0,1,35.2624
5.0000e+01,62.0000,0,0,0,29999,0,1,36.5321
5.0000e+01,64.0000,1,0,0,29998,0,1,36.6794
5.0000e+01,66.0000,0,0,0,30000,0,0,36.6492
5.0000e+01,68.0000,0,0,0,30000,0,0,35.6047
5.0000e+01,70.0000,0,0,0,30000,0,0,34.8296
5.0000e+01,72.0000,0,0,0,30000,0,0,33.6889
5.0000e+01,74.0000,0,0,0,29999,0,1,34.7900
5.0000e+01,76.0000,0,0,0,30000,0,0,34.1901
5.0000e+01,78.0000,0,0,0,29999,0,1,33.9372
5.0000e+01,80.0000,0,0,0,29999,0,1,30.9696
5.0000e+01,82.0000,0,0,0,29999,0,1,32.6465
5.0000e+01,84.0000,0,0,0,30000,0,0,32.6249
5.0000e+01,86.0000,0,0,0,29998,0,2,29.5396
5.0000e+01,88.0000,0,0,0,30000,0,0,31.5926
5.0000e+01,90.0000,0,0,0,29998,0,2,31.5968
5.0000e+01,92.0000,0,0,0,30000,0,0,31.7598
5.0000e+01,94.0000,0,0,0,30000,0,0,31.5593
5.0000e+01,96.0000,0,0,0,29999,0,1,31.8389
5.0000e+01,98.0000,0,0,0,29999,0,1,31.1904
5.0000e+00,0.0000,200,417,29,29349,0,5,131.8215
5.0000e+00,5.0000,128,358,15,29495,0,4,140.3967
5.0000e+00,10.0000,111,317,17,29549,0,6,137.9156
5.0000e+00,15.0000,89,297,18,29587,0,9,153.0164
5.0000e+00,20.0000,110,287,8,29590,0,5,148.1778
5.0000e+00,25.0000,108,289,23,29570,0,10,150.1575
5.0000e+00,30.0000,112,238,12,29629,0,9,142.5728
5.0000e+00,35.0000,77,219,8,29688,0,8,138.7930
5.0000e+00,40.0000,85,151,9,29751,0,4,126.5329
5.0000e+00,45.0000,74,101,4,29814,0,7,107.3871
5.0000e+00,50.0000,27,56,2,29912,0,3,104.9717
5.0000e+00,55.0000,9,26,1,29958,0,6,78.2049
5.0000e+00,60.0000,8,22,1,29961,0,8,72.9263
5.0000e+00,65.0000,1,10,0,29984,0,5,57.6726
5.0000e+00,70.0000,2,2,1,29989,0,6,67.6929
5.0000e+00,75.0000,0,1,0,29994,0,5,56.4190
5.0000e+00,80.0000,0,3,0,29991,0,6,51.5100
5.0000e+00,85.0000,0,1,0,29991,0,8,54.8335
5.0000e+00,90.0000,0,0,0,29996,0,4,49.6506
5.0000e+00,95.0000,0,1,0,29994,0,5,49.6962
5.0000e+00,100.0000,0,0,0,29999,0,1,46.1336
5.0000e+00,105.0000,0,0,0,29996,0,4,46.1460
5.0000e+00,110.0000,0,0,0,29995,0,5,43.2681
5.0000e+00,115.0000,0,0,0,29997,0,3,45.2173
5.0000e+00,120.0000,0,0,0,29993,0,7,44.4612
5.0000e+00,125.0000,0,0,0,29994,0,6,43.2508
5.0000e+00,130.0000,0,0,0,29992,0,8,42.2325
5.0000e+00,135.0000,0,0,0,29993,0,7,41.4292
5.0000e+00,140.0000,1,0,0,29990,0,9,39.9617
5.0000e+00,145.0000,0,0,0,29994,0,6,38.8925
5.0000e+00,150.0000,0,0,0,29993,0,7,39.0411
5.0000e+00,155.0000,0,0,0,29997,0,3,39.1418
5.0000e+00,160.0000,0,0,0,29997,0,3,38.0109
5.0000e+00,165.0000,0,0,0,29994,0,6,37.4528
5.0000e+00,170.0000,0,0,0,29994,0,6,36.7922
5.0000e+00,175.0000,0,0,0,29994,0,6,37.2022
5.0000e+00,180.0000,0,0,0,29995,0,5,34.5934
5.0000e+00,185.0000,0,0,0,29988,0,12,36.9102
5.0000e+00,190.0000,0,0,0,29997,0,3,36.4271
5.0000e+00,195.0000,0,1,0,29992,0,7,33.1304
5.0000e+00,200.0000,0,0,0,29993,0,7,33.2490
5.0000e+00,205.0000,0,0,0,29990,0,10,34.4169
5.0000e+00,210.0000,0,0,0,29997,0,3,34.9253
5.0000e+00,215.0000,0,0,0,29995,0,5,34.1246
5.0000e+00,220.0000,0,0,0,29994,0,6,34.0853
5.0000e+00,225.0000,0,0,0,29994,0,6,33.8556
5.0000e+00,230.0000,0,0,0,29993,0,7,33.9010
5.0000e+00,235.0000,0,0,0,29995,0,5,33.5556
5.0000e+00,240.0000,0,0,0,29994,0,6,33.4313
5.0000e+00,245.0000,0,1,0,29992,0,7,33.2527
5.0000e+00,250.0000,0,0,0,29990,0,10,31.8517
5.0000e+00,255.0000,0,0,0,29998,0,2,32.2623
5.0000e+00,260.0000,0,0,0,29997,0,3,32.8611
5.0000e+00,265.0000,0,0,0,29993,0,7,31.3917
5.0000e+00,270.0000,0,0,0,29994,0,6,33.2800
5.0000e+00,275.0000,0,0,0,29994,0,6,32.7776
5.0000e+00,280.0000,0,0,0,29994,0,6,31.2034
5.0000e+00,285.0000,0,0,0,29993,0,7,31.9857
5.0000e+00,290.0000,0,0,0,29996,0,4,31.8164
5.0000e+00,295.0000,0,0,0,29990,0,10,31.8230
5.0000e+00,300.0000,0,0,0,29997,0,3,29.1091
5.0000e+00,305.0000,0,0,0,29996,0,4,30.3678
5.0000e+00,310.0000,0,0,0,29986,0,14,31.0036
5.0000e+00,315.0000,0,0,0,29989,0,11,28.1952
5.0000e+00,320.0000,0,0,0,29992,0,8,31.0540
5.0000e+00,325.0000,0,0,0,29994,0,6,31.6110
5.0000e+00,330.0000,0,0,0,29990,0,10,28.3993
5.0000e+00,335.0000,0,0,0,29991,0,9,30.6875
5.0000e+00,340.0000,0,0,0,29993,0,7,30.2662
5.0000e+00,345.0000,0,0,0,29996,0,4,30.7250
5.0000e+00,350.0000,0,0,0,29998,0,2,27.9559
5.0000e+00,355.0000,0,0,0,29993,0,7,30.9523
5.0000e+00,360.0000,0,0,0,29995,0,5,30.3646
5.0000e+00,365.0000,0,0,0,29992,0,8,29.9713
5.0000e+00,370.0000,0,1,0,29990,0,9,28.5006
5.0000e+00,375.0000,0,0,0,29987,0,13,30.0273
5.0000e+00,380.0000,0,0,0,29991,0,9,29.6810
5.0000e+00,385.0000,0,0,0,29991,0,9,29.7521
5.0000e+00,390.0000,0,0,0,29992,0,8,29.5760
5.0000e+00,395.0000,0,0,0,29988,0,12,28.8236
7.5000e+02,0.0000,67,82,7,29844,0,0,64.7616
7.5000e+02,1.0000,55,98,17,29830,0,0,64.1755
7.5000e+02,2.0000,41,88,10,29861,0,0,68.4020
7.5000e+02,3.0000,20,73,7,29899,0,1,71.3617
7.5000e+02,4.0000,7,66,7,29920,0,0,65.6621
7.5000e+02,5.0000,7,60,2,29931,0,0,66.7321
7.5000e+02,6.0000,4,60,2,29934,0,0,72.4326
7.5000e+02,7.0000,7,49,3,29941,0,0,69.6190
7.5000e+02,8.0000,10,46,2,29942,0,0,75.6798
7.5000e+02,9.0000,12,37,3,29948,0,0,82.9522
7.5000e+02,10.0000,15,25,4,29955,0,1,87.9757
7.5000e+02,11.0000,16,19,0,29965,0,0,81.4160
7.5000e+02,12.0000,17,23,1,29959,0,0,78.5763
7.5000e+02,13.0000,9,17,0,29974,0,0,67.2975
7.5000e+02,14.0000,10,8,0,29981,0,1,68.8697
7.5000e+02,15.0000,4,9,1,29986,0,0,62.2967
7.5000e+02,16.0000,1,5,0,29994,0,0,56.9854
7.5000e+02,17.0000,0,3,0,29997,0,0,51.3844
7.5000e+02,18.0000,1,0,0,29999,0,0,52.7221
7.5000e+02,19.0000,1,1,0,29998,0,0,43.2043
7.5000e+02,20.0000,0,1,0,29999,0,0,42.1336
7.5000e+02,21.0000,0,1,0,29998,0,1,43.0997
7.5000e+02,22.0000,0,0,0,30000,0,0,41.5841
7.5000e+02,23.0000,0,0,0,30000,0,0,35.2676
7.5000e+02,24.0000,0,0,0,30000,0,0,37.6794
7.5000e+02,25.0000,0,0,0,30000,0,0,35.6376
7.5000e+02,26.0000,0,0,0,30000,0,0,35.2075
7.5000e+02,27.0000,0,0,0,29999,0,1,34.8239
7.5000e+02,28.0000,0,0,0,30000,0,0,33.3604
7.5000e+02,29.0000,0,0,0,30000,0,0,33.3410
7.5000e+02,30.0000,0,0,0,30000,0,0,30.0977
7.5000e+02,31.0000,0,0,0,30000,0,0,31.1447
7.5000e+02,32.0000,0,0,0,30000,0,0,32.1083
7.5000e+02,33.0000,0,0,0,29999,0,1,28.8808
7.5000e+02,34.0000,0,0,0,30000,0,0,31.3393
7.5000e+02,35.0000,0,0,0,30000,0,0,30.4711
7.5000e+02,36.0000,0,0,0,30000,0,0,27.0172
7.5000e+02,37.0000,0,0,0,30000,0,0,29.8111
7.5000e+02,38.0000,0,0,0,29999,0,1,29.4834
7.5000e+02,39.0000,0,0,0,29999,0,1,26.3867
7.5000e+02,40.0000,0,0,0,30000,0,0,26.3140
7.5000e+02,41.0000,0,0,0,30000,0,0,28.6071
7.5000e+02,42.0000,0,0,0,30000,0,0,28.9174
7.5000e+02,43.0000,0,0,0,30000,0,0,28.0636
7.5000e+02,44.0000,0,0,0,30000,0,0,27.9539
7.5000e+02,45.0000,0,0,0,30000,0,0,27.3987
7.5000e+02,46.0000,0,0,0,29999,0,1,24.7168
7.5000e+02,47.0000,0,0,0,30000,0,0,27.4114
7.5000e+02,48.0000,0,0,0,30000,0,0,27.0777
7.5000e+02,49.0000,0,0,0,30000,0,0,27.0111
7.5000e+00,0.0000,207,339,34,29415,0,5,136.8433
7.5000e+00,2.0000,167,304,21,29506,0,2,134.2068
7.5000e+00,4.0000,125,316,19,29534,0,6,129.7876
7.5000e+00,6.0000,112,311,21,29552,0,4,135.3852
7.5000e+00,8.0000,120,291,24,29558,0,7,142.1648
7.5000e+00,10.0000,103,268,15,29605,0,9,137.7385
7.5000e+00,12.0000,104,272,21,29597,0,6,169.7914
7.5000e+00,14.0000,94,267,19,29620,0,0,147.7834
7.5000e+00,16.0000,114,262,13,29608,0,3,149.3616
7.5000e+00,18.0000,97,282,16,29601,0,4,150.7537
7.5000e+00,20.0000,99,261,11,29623,0,6,153.8094
7.5000e+00,22.0000,83,305,26,29580,0,6,146.0092
7.5000e+00,24.0000,109,240,20,29625,0,6,147.9516
7.5000e+00,26.0000,101,235,14,29650,0,0,145.5195
7.5000e+00,28.0000,86,183,24,29704,0,3,138.9299
7.5000e+00,30.0000,82,199,9,29706,0,4,133.6729
7.5000e+00,32.0000,90,190,12,29708,0,0,158.2622
7.5000e+00,34.0000,75,159,12,29750,0,4,137.6501
7.5000e+00,36.0000,88,157,5,29745,0,5,134.1892
7.5000e+00,38.0000,62,110,11,29811,0,6,116.5362
7.5000e+00,40.0000,45,97,7,29849,0,2,123.8582
7.5000e+00,42.0000,33,73,8,29885,0,1,102.3494
7.5000e+00,44.0000,46,54,4,29893,0,3,108.8992
7.5000e+00,46.0000,20,33,2,29940,0,5,87.5634
7.5000e+00,48.0000,11,33,2,29951,0,3,81.9403
7.5000e+00,50.0000,7,47,0,29944,0,2,81.0367
7.5000e+00,52.0000,6,17,1,29968,0,8,75.3602
7.5000e+00,54.0000,2,14,0,29981,0,3,83.4293
7.5000e+00,56.0000,4,14,0,29975,0,7,86.8501
7.5000e+00,58.0000,1,9,1,29984,0,5,69.3147
7.5000e+00,60.0000,1,9,0,29985,0,5,63.5745
7.5000e+00,62.0000,1,4,0,29994,0,1,58.3518
7.5000e+00,64.0000,1,3,0,29991,0,5,59.2305
7.5000e+00,66.0000,1,3,1,29992,0,3,68.7004
7.5000e+00,68.0000,1,2,0,29994,0,3,54.2445
7.5000e+00,70.0000,0,2,1,29992,0,5,57.3555
7.5000e+00,72.0000,1,0,0,29992,0,7,49.0817
7.5000e+00,74.0000,0,1,0,29997,0,2,51.6910
7.5000e+00,76.0000,0,0,0,29998,0,2,49.2744
7.5000e+00,78.0000,0,0,0,29995,0,5,50.5663
7.5000e+00,80.0000,0,0,0,29993,0,7,47.8969
7.5000e+00,82.0000,0,0,0,29997,0,3,47.0107
7.5000e+00,84.0000,0,2,0,29995,0,3,46.5897
7.5000e+00,86.0000,0,0,0,29998,0,2,43.6485
7.5000e+00,88.0000,0,0,0,29994,0,6,45.9105
7.5000e+00,90.0000,0,0,0,29996,0,4,44.9870
7.5000e+00,92.0000,0,0,0,29995,0,5,44.1319
7.5000e+00,94.0000,0,0,0,29994,0,6,41.3551
7.5000e+00,96.0000,0,1,0,29997,0,2,42.4239
7.5000e+00,98.0000,0,0,0,29994,0,6,42.2055
7.5000e+01,0.0000,142,173,27,29656,0,2,96.7912
7.5000e+01,2.0000,85,193,25,29697,0,0,107.8683
7.5000e+01,4.0000,72,177,32,29719,0,0,109.7362
7.5000e+01,6.0000,63,124,20,29793,0,0,94.6251
7.5000e+01,8.0000,67,122,17,29793,0,1,108.5281
7.5000e+01,10.0000,57,139,11,29793,0,0,101.4937
7.5000e+01,12.0000,46,139,12,29802,0,1,108.2811
7.5000e+01,14.0000,37,110,10,29843,0,0,123.1993
7.5000e+01,16.0000,56,86,19,29838,0,1,110.9613
7.5000e+01,18.0000,35,70,10,29885,0,0,110.7426
7.5000e+01,20.0000,51,66,2,29879,0,2,111.2832
7.5000e+01,22.0000,28,60,6,29906,0,0,87.9329
7.5000e+01,24.0000,22,35,8,29935,0,0,78.0821
7.5000e+01,26.0000,14,24,3,29958,0,1,72.3441
7.5000e+01,28.0000,5,17,1,29977,0,0,70.9699
7.5000e+01,30.0000,6,9,0,29985,0,0,59.0938
7.5000e+01,32.0000,0,3,0,29995,0,2,50.7585
7.5000e+01,34.0000,1,3,0,29995,0,1,50.1982
7.5000e+01,36.0000,0,3,0,29997,0,0,51.6300
7.5000e+01,38.0000,0,2,0,29998,0,0,45.7454
7.5000e+01,40.0000,0,0,0,29999,0,1,48.4784
7.5000e+01,42.0000,0,1,0,29999,0,0,40.6955
7.5000e+01,44.0000,0,0,0,30000,0,0,40.5253
7.5000e+01,46.0000,0,0,0,29999,0,1,38.6321
7.5000e+01,48.0000,0,0,0,29998,0,2,38.6199
7.5000e+01,50.0000,0,0,0,30000,0,0,38.2817
7.5000e+01,52.0000,0,0,0,29999,0,1,35.0363
7.5000e+01,54.0000,0,0,0,29998,0,2,37.0694
7.5000e+01,56.0000,0,0,0,29999,0,1,36.7665
7.5000e+01,58.0000,0,0,0,29996,0,4,33.0191
7.5000e+01,60.0000,0,0,0,29997,0,3,32.1952
7.5000e+01,62.0000,0,0,0,29999,0,1,32.6360
7.5000e+01,64.0000,0,0,0,30000,0,0,33.9901
7.5000e+01,66.0000,0,0,0,29998,0,2,30.7644
7.5000e+01,68.0000,0,0,0,29999,0,1,33.3199
7.5000e+01,70.0000,0,0,0,29998,0,2,32.8112
7.5000e+01,72.0000,0,0,0,30000,0,0,31.5602
7.5000e+01,74.0000,0,0,0,30000,0,0,33.1308
7.5000e+01,76.0000,0,0,0,30000,0,0,32.6909
7.5000e+01,78.0000,0,0,0,29999,0,1,32.3228
7.5000e+01,80.0000,0,0,0,29998,0,2,29.0055
7.5000e+01,82.0000,0,0,0,29996,0,4,31.6196
7.5000e+01,84.0000,0,0,0,30000,0,0,30.6123
7.5000e+01,86.0000,0,0,0,29998,0,2,29.7462
7.5000e+01,88.0000,0,0,0,29999,0,1,29.7132
7.5000e+01,90.0000,0,0,0,30000,0,0,29.3645
7.5000e+01,92.0000,0,0,0,29999,0,1,28.2361
7.5000e+01,94.0000,0,0,0,30000,0,0,30.3362
7.5000e+01,96.0000,0,0,0,30000,0,0,29.5063
7.5000e+01,98.0000,0,0,0,29999,0,1,28.6370
